Trend,SQZMOM 1 Momentum,SQZMOM 1 Squeeze,SQZMOM 2 Momentum,SQZMOM 2 Squeeze,Bar 1,Bar 2,Raw Position,Final Position,Score,match_count,p_reach_1.61_UP,p_reach_1.61_DOWN,p_reach_2.5_UP,p_reach_2.5_DOWN,p_reach_3.6_UP,p_reach_3.6_DOWN,p_cont_UP_1.61_TO_2.5,p_cont_UP_2.5_TO_3.6,p_cont_UP_1.61_TO_3.6,p_cont_DOWN_1.61_TO_2.5,p_cont_DOWN_2.5_TO_3.6,p_cont_DOWN_1.61_TO_3.6
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Red Bar Line 1,SHORT,NO TRADE,-3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Red Bar Line 1,SHORT,NO TRADE,-5,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 5,Red Bar Line 3,LONG,NO TRADE,6,1,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Red Bar Line 1,LONG,LONG,4,1,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Red Bar Line 1,LONG,LONG,2,1,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 5,Red Bar Line 4,LONG,NO TRADE,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Green Bar Line 6,SHORT,SHORT,-2,1,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 5,Red Bar Line 4,LONG,NO TRADE,6,1,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 5,Red Bar Line 4,SHORT,NO TRADE,-1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 5,Red Bar Line 5,LONG,NO TRADE,2,1,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Green Bar Line 5,SHORT,SHORT,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Green Bar Line 5,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 5,Red Bar Line 5,LONG,NO TRADE,3,1,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Green Bar Line 5,SHORT,NO TRADE,-1,1,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 5,Red Bar Line 5,LONG,NO TRADE,4,1,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 6,Green Bar Line 5,LONG,NO TRADE,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Green Bar Line 5,LONG,LONG,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 4,Red Bar Line 2,LONG,LONG,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Green Bar Line 2,Green Bar Line 1,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 6,SHORT,NO TRADE,-4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 3,LONG,LONG,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 5,SHORT,SHORT,-6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 5,SHORT,NO TRADE,-4,1,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 4,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 4,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 3,LONG,LONG,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 3,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 3,SHORT,SHORT,-4,1,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 2,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 2,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 2,SHORT,SHORT,-4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 1,SHORT,SHORT,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 3,LONG,NO TRADE,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 1,SHORT,SHORT,-4,1,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 1,NO TRADE,NO TRADE,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 6,SHORT,SHORT,-1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 6,SHORT,SHORT,-4,1,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 6,SHORT,NO TRADE,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 6,SHORT,NO TRADE,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 2,LONG,LONG,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Red Bar Line 6,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 5,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 1,NO TRADE,NO TRADE,0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 6,NO TRADE,NO TRADE,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 6,LONG,NO TRADE,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 5,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 5,SHORT,SHORT,-4,1,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 5,SHORT,SHORT,-5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 5,SHORT,SHORT,-6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 5,NO TRADE,NO TRADE,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 4,SHORT,SHORT,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Green Bar Line 6,LONG,LONG,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 4,SHORT,NO TRADE,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 4,LONG,LONG,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 3,LONG,LONG,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 2,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 2,SHORT,SHORT,-6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 2,LONG,LONG,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 1,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 1,LONG,LONG,6,1,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 1,SHORT,SHORT,-4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 3,Green Bar Line 1,SHORT,SHORT,-6,1,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 4,LONG,LONG,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 5,LONG,LONG,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Green Bar Line 5,SHORT,SHORT,-5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 5,NO TRADE,NO TRADE,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 4,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 3,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 3,LONG,LONG,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 2,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 2,SHORT,NO TRADE,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 2,NO TRADE,NO TRADE,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 1,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 4,Green Bar Line 5,LONG,LONG,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 1,SHORT,NO TRADE,-3,1,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Green Bar Line 6,SHORT,SHORT,-1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 4,Green Bar Line 5,LONG,LONG,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 4,Green Bar Line 6,LONG,LONG,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Green Bar Line 6,SHORT,SHORT,-6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 4,Green Bar Line 6,LONG,NO TRADE,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Green Bar Line 6,LONG,LONG,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 4,Red Bar Line 1,LONG,LONG,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Green Bar Line 5,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Green Bar Line 5,SHORT,SHORT,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 4,Red Bar Line 1,LONG,LONG,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 4,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 5,SHORT,NO TRADE,-4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 5,SHORT,SHORT,-6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 1,Red Bar Line 5,SHORT,SHORT,-4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Long,green,Squeeze OFF (gray),lime,Squeeze OFF (gray),Red Bar Line 3,Red Bar Line 6,LONG,LONG,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 5,LONG,LONG,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 5,LONG,LONG,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 4,SHORT,SHORT,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 4,SHORT,SHORT,-2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 4,SHORT,NO TRADE,-3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 4,LONG,LONG,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Short,maroon,Squeeze ON (black),maroon,Squeeze ON (black),Red Bar Line 2,Green Bar Line 3,SHORT,SHORT,-6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
